Timestamp,MV101,LIT101,Normal/Attack
2015-12-29 11:50:49,1,812.8461,Normal
2015-12-29 11:50:50,1,812.9246,Normal
2015-12-29 11:50:51,1,812.6498,Normal
2015-12-29 11:50:52,1,812.7283,Normal
2015-12-29 11:50:53,1,812.7676,Normal
2015-12-29 11:50:54,1,812.8461,Normal
2015-12-29 11:50:55,1,812.9639,Normal
2015-12-29 11:50:56,1,812.6498,Normal
2015-12-29 11:50:57,1,812.8461,Normal
2015-12-29 11:50:58,1,813.0031,Normal
2015-12-29 11:50:59,1,813.0031,Normal
2015-12-29 11:51:00,1,812.6498,Normal
2015-12-29 11:51:01,1,812.3751,Normal
2015-12-29 11:51:02,1,812.5714,Normal
2015-12-29 11:51:03,1,812.7676,Normal
2015-12-29 11:51:04,1,812.4143,Normal
2015-12-29 11:51:05,1,812.8069,Normal
2015-12-29 11:51:06,1,812.9639,Normal
2015-12-29 11:51:07,1,813.1602,Normal
2015-12-29 11:51:08,1,813.3564,Normal
2015-12-29 11:51:09,1,813.1209,Normal
2015-12-29 11:51:10,1,813.5134,Normal
2015-12-29 11:51:11,1,813.5919,Normal
2015-12-29 11:51:12,1,813.2386,Normal
2015-12-29 11:51:13,1,813.1994,Normal
2015-12-29 11:51:14,1,813.5919,Normal
2015-12-29 11:51:15,1,813.7882,Normal
2015-12-29 11:51:16,1,813.5919,Normal
2015-12-29 11:51:17,1,814.0237,Normal
2015-12-29 11:51:18,1,814.1022,Normal
2015-12-29 11:51:19,1,814.2985,Normal
2015-12-29 11:51:20,1,814.3377,Normal
2015-12-29 11:51:21,1,813.7489,Normal
2015-12-29 11:51:22,1,813.7882,Normal
2015-12-29 11:51:23,1,813.4349,Normal
2015-12-29 11:51:24,1,813.5919,Normal
2015-12-29 11:51:25,1,813.7097,Normal
2015-12-29 11:51:26,1,813.9452,Normal
2015-12-29 11:51:27,1,813.5527,Normal
2015-12-29 11:51:28,1,813.5527,Normal
2015-12-29 11:51:29,1,813.3564,Normal
2015-12-29 11:51:30,1,813.4349,Normal
2015-12-29 11:51:31,1,813.3956,Normal
2015-12-29 11:51:32,1,812.9246,Normal
2015-12-29 11:51:33,1,812.7676,Normal
2015-12-29 11:51:34,1,812.7283,Normal
2015-12-29 11:51:35,1,812.5321,Normal
2015-12-29 11:51:36,1,812.4536,Normal
2015-12-29 11:51:37,1,812.5714,Normal
2015-12-29 11:51:38,1,812.6106,Normal
2015-12-29 11:51:39,1,812.5321,Normal
2015-12-29 11:51:40,1,812.1788,Normal
2015-12-29 11:51:41,1,812.3751,Normal
2015-12-29 11:51:42,1,812.5321,Normal
2015-12-29 11:51:43,1,812.5321,Normal
2015-12-29 11:51:44,1,812.5714,Normal
2015-12-29 11:51:45,1,812.6498,Normal
2015-12-29 11:51:46,1,812.8461,Normal
2015-12-29 11:51:47,1,812.7283,Normal
2015-12-29 11:51:48,1,812.4143,Normal
2015-12-29 11:51:49,1,812.5714,Normal
2015-12-29 11:51:50,1,812.7283,Normal
2015-12-29 11:51:51,1,812.8069,Normal
2015-12-29 11:51:52,1,812.8069,Normal
2015-12-29 11:51:53,1,812.6106,Normal
2015-12-29 11:51:54,1,812.9246,Normal
2015-12-29 11:51:55,1,813.0031,Normal
2015-12-29 11:51:56,1,812.9246,Normal
2015-12-29 11:51:57,1,812.7283,Normal
2015-12-29 11:51:58,1,812.5321,Normal
2015-12-29 11:51:59,1,811.747,Normal
2015-12-29 11:52:00,1,811.7863,Normal
2015-12-29 11:52:01,1,811.8256,Normal
2015-12-29 11:52:02,1,811.6685,Normal
2015-12-29 11:52:03,1,811.9825,Normal
2015-12-29 11:52:04,1,812.2181,Normal
2015-12-29 11:52:05,1,812.061,Normal
2015-12-29 11:52:06,1,812.3358,Normal
2015-12-29 11:52:07,1,812.0218,Normal
2015-12-29 11:52:08,1,812.2573,Normal
2015-12-29 11:52:09,1,812.5321,Normal
2015-12-29 11:52:10,1,812.2181,Normal
2015-12-29 11:52:11,1,812.2573,Normal
2015-12-29 11:52:12,1,812.5714,Normal
2015-12-29 11:52:13,1,812.4536,Normal
2015-12-29 11:52:14,1,812.4536,Normal
2015-12-29 11:52:15,1,812.3358,Normal
2015-12-29 11:52:16,1,812.5714,Normal
2015-12-29 11:52:17,1,812.6498,Normal
2015-12-29 11:52:18,1,812.3751,Normal
2015-12-29 11:52:19,1,812.061,Normal
2015-12-29 11:52:20,1,812.2181,Normal
2015-12-29 11:52:21,1,812.2573,Normal
2015-12-29 11:52:22,1,812.1396,Normal
2015-12-29 11:52:23,1,812.4143,Normal
2015-12-29 11:52:24,1,812.3751,Normal
2015-12-29 11:52:25,1,812.4143,Normal
2015-12-29 11:52:26,1,812.3358,Normal
2015-12-29 11:52:27,1,812.1396,Normal
2015-12-29 11:52:28,1,812.2181,Normal
2015-12-29 11:52:29,1,812.061,Normal
2015-12-29 11:52:30,1,812.2573,Normal
2015-12-29 11:52:31,1,812.1396,Normal
2015-12-29 11:52:32,1,812.2181,Normal
2015-12-29 11:52:33,1,812.3358,Normal
2015-12-29 11:52:34,1,812.3358,Normal
2015-12-29 11:52:35,1,812.061,Normal
2015-12-29 11:52:36,1,812.3751,Normal
2015-12-29 11:52:37,1,812.3751,Normal
2015-12-29 11:52:38,1,812.1788,Normal
2015-12-29 11:52:39,1,812.1396,Normal
2015-12-29 11:52:40,1,812.061,Normal
2015-12-29 11:52:41,1,812.1396,Normal
2015-12-29 11:52:42,1,812.2181,Normal
2015-12-29 11:52:43,1,812.1396,Normal
2015-12-29 11:52:44,1,812.2181,Normal
2015-12-29 11:52:45,1,812.5321,Normal
2015-12-29 11:52:46,1,812.7283,Normal
2015-12-29 11:52:47,1,812.6106,Normal
2015-12-29 11:52:48,1,812.6498,Normal
2015-12-29 11:52:49,1,813.0424,Normal
2015-12-29 11:52:50,1,813.0031,Normal
2015-12-29 11:52:51,1,812.3358,Normal
2015-12-29 11:52:52,1,812.5714,Normal
2015-12-29 11:52:53,1,812.5714,Normal
2015-12-29 11:52:54,1,812.4536,Normal
2015-12-29 11:52:55,1,812.4143,Normal
2015-12-29 11:52:56,1,812.6498,Normal
2015-12-29 11:52:57,1,812.9246,Normal
2015-12-29 11:52:58,1,813.0031,Normal
2015-12-29 11:52:59,1,812.8461,Normal
2015-12-29 11:53:00,1,812.7283,Normal
2015-12-29 11:53:01,1,812.9246,Normal
2015-12-29 11:53:02,1,812.9246,Normal
2015-12-29 11:53:03,1,812.4536,Normal
2015-12-29 11:53:04,1,812.4143,Normal
2015-12-29 11:53:05,1,812.4143,Normal
2015-12-29 11:53:06,1,812.5321,Normal
2015-12-29 11:53:07,1,812.3358,Normal
2015-12-29 11:53:08,1,812.6498,Normal
2015-12-29 11:53:09,1,812.6106,Normal
2015-12-29 11:53:10,1,812.9246,Normal
2015-12-29 11:53:11,1,813.0424,Normal
2015-12-29 11:53:12,1,813.1602,Normal
2015-12-29 11:53:13,1,813.1602,Normal
2015-12-29 11:53:14,1,813.3171,Normal
2015-12-29 11:53:15,1,813.5919,Normal
2015-12-29 11:53:16,1,813.5919,Normal
2015-12-29 11:53:17,1,813.5134,Normal
2015-12-29 11:53:18,1,813.7882,Normal
2015-12-29 11:53:19,1,813.7097,Normal
2015-12-29 11:53:20,1,813.5527,Normal
2015-12-29 11:53:21,1,813.7489,Normal
2015-12-29 11:53:22,1,813.9059,Normal
2015-12-29 11:53:23,1,813.8275,Normal
2015-12-29 11:53:24,1,813.5134,Normal
2015-12-29 11:53:25,1,813.5527,Normal
2015-12-29 11:53:26,1,813.7097,Normal
2015-12-29 11:53:27,1,813.7489,Normal
2015-12-29 11:53:28,1,813.7489,Normal
2015-12-29 11:53:29,1,813.6312,Normal
2015-12-29 11:53:30,1,813.9059,Normal
2015-12-29 11:53:31,1,813.9844,Normal
2015-12-29 11:53:32,1,813.5527,Normal
2015-12-29 11:53:33,1,813.6312,Normal
2015-12-29 11:53:34,1,814.1022,Normal
2015-12-29 11:53:35,1,813.8275,Normal
2015-12-29 11:53:36,1,814.1415,Normal
2015-12-29 11:53:37,1,813.7882,Normal
2015-12-29 11:53:38,1,813.9059,Normal
2015-12-29 11:53:39,1,814.1807,Normal
2015-12-29 11:53:40,1,813.9844,Normal
2015-12-29 11:53:41,1,814.1807,Normal
2015-12-29 11:53:42,1,814.0237,Normal
2015-12-29 11:53:43,1,813.9452,Normal
2015-12-29 11:53:44,1,813.9844,Normal
2015-12-29 11:53:45,1,813.9059,Normal
2015-12-29 11:53:46,1,813.7097,Normal
2015-12-29 11:53:47,1,813.5919,Normal
2015-12-29 11:53:48,1,813.7882,Normal
2015-12-29 11:53:49,1,813.9059,Normal
2015-12-29 11:53:50,1,813.9452,Normal
2015-12-29 11:53:51,1,813.7097,Normal
2015-12-29 11:53:52,1,813.3956,Normal
2015-12-29 11:53:53,1,813.1994,Normal
2015-12-29 11:53:54,1,813.2386,Normal
2015-12-29 11:53:55,1,813.3564,Normal
2015-12-29 11:53:56,1,813.0424,Normal
2015-12-29 11:53:57,1,812.8461,Normal
2015-12-29 11:53:58,1,812.5714,Normal
2015-12-29 11:53:59,1,812.5714,Normal
2015-12-29 11:54:00,1,812.8461,Normal
2015-12-29 11:54:01,1,812.6106,Normal
2015-12-29 11:54:02,1,812.8461,Normal
2015-12-29 11:54:03,1,812.6498,Normal
2015-12-29 11:54:04,1,812.8461,Normal
2015-12-29 11:54:05,1,812.9246,Normal
2015-12-29 11:54:06,1,812.8069,Normal
2015-12-29 11:54:07,1,812.4143,Normal
2015-12-29 11:54:08,1,812.5714,Normal
2015-12-29 11:54:09,1,812.3751,Normal
2015-12-29 11:54:10,1,812.3751,Normal
2015-12-29 11:54:11,1,811.9433,Normal
2015-12-29 11:54:12,1,812.2181,Normal
2015-12-29 11:54:13,1,812.4536,Normal
2015-12-29 11:54:14,1,812.2573,Normal
2015-12-29 11:54:15,1,811.9825,Normal
2015-12-29 11:54:16,1,811.7863,Normal
2015-12-29 11:54:17,1,811.8256,Normal
2015-12-29 11:54:18,1,811.8648,Normal
2015-12-29 11:54:19,1,811.59,Normal
2015-12-29 11:54:20,1,811.6685,Normal
2015-12-29 11:54:21,1,811.59,Normal
2015-12-29 11:54:22,1,811.3937,Normal
2015-12-29 11:54:23,1,811.276,Normal
2015-12-29 11:54:24,1,811.276,Normal
2015-12-29 11:54:25,1,811.6293,Normal
2015-12-29 11:54:26,1,811.6293,Normal
2015-12-29 11:54:27,1,811.6685,Normal
2015-12-29 11:54:28,1,811.9825,Normal
2015-12-29 11:54:29,1,811.7863,Normal
2015-12-29 11:54:30,1,811.747,Normal
2015-12-29 11:54:31,1,812.0218,Normal
2015-12-29 11:54:32,1,812.1788,Normal
2015-12-29 11:54:33,1,812.2573,Normal
2015-12-29 11:54:34,1,812.4143,Normal
2015-12-29 11:54:35,1,812.2181,Normal
2015-12-29 11:54:36,1,812.6498,Normal
2015-12-29 11:54:37,1,812.7283,Normal
2015-12-29 11:54:38,1,812.2573,Normal
2015-12-29 11:54:39,1,812.2573,Normal
2015-12-29 11:54:40,1,812.6498,Normal
2015-12-29 11:54:41,1,812.4143,Normal
2015-12-29 11:54:42,1,812.5321,Normal
2015-12-29 11:54:43,1,812.4536,Normal
2015-12-29 11:54:44,1,812.061,Normal
2015-12-29 11:54:45,1,812.5321,Normal
2015-12-29 11:54:46,1,812.7676,Normal
2015-12-29 11:54:47,1,812.7283,Normal
2015-12-29 11:54:48,1,812.9639,Normal
2015-12-29 11:54:49,1,813.1209,Normal
2015-12-29 11:54:50,1,813.4349,Normal
2015-12-29 11:54:51,1,813.1602,Normal
2015-12-29 11:54:52,1,813.1602,Normal
2015-12-29 11:54:53,1,813.3171,Normal
2015-12-29 11:54:54,1,813.6312,Normal
2015-12-29 11:54:55,1,813.7489,Normal
2015-12-29 11:54:56,1,813.5919,Normal
2015-12-29 11:54:57,1,813.5527,Normal
2015-12-29 11:54:58,1,813.5527,Normal
2015-12-29 11:54:59,1,813.8275,Normal
2015-12-29 11:55:00,1,813.5134,Normal
2015-12-29 11:55:01,1,813.8275,Normal
2015-12-29 11:55:02,1,813.7097,Normal
2015-12-29 11:55:03,1,813.3564,Normal
2015-12-29 11:55:04,1,813.7097,Normal
2015-12-29 11:55:05,1,813.7882,Normal
2015-12-29 11:55:06,1,813.5527,Normal
2015-12-29 11:55:07,1,813.4349,Normal
2015-12-29 11:55:08,1,813.7489,Normal
2015-12-29 11:55:09,1,813.9844,Normal
2015-12-29 11:55:10,1,813.9452,Normal
2015-12-29 11:55:11,1,813.6312,Normal
2015-12-29 11:55:12,1,813.9059,Normal
2015-12-29 11:55:13,1,813.7097,Normal
2015-12-29 11:55:14,1,813.4349,Normal
2015-12-29 11:55:15,1,813.3956,Normal
2015-12-29 11:55:16,1,813.3171,Normal
2015-12-29 11:55:17,1,812.8069,Normal
2015-12-29 11:55:18,1,812.8069,Normal
2015-12-29 11:55:19,1,812.9246,Normal
2015-12-29 11:55:20,1,813.1209,Normal
2015-12-29 11:55:21,1,813.1209,Normal
2015-12-29 11:55:22,1,812.8069,Normal
2015-12-29 11:55:23,1,813.1994,Normal
2015-12-29 11:55:24,1,812.7283,Normal
2015-12-29 11:55:25,1,812.5321,Normal
2015-12-29 11:55:26,1,812.8461,Normal
2015-12-29 11:55:27,1,812.4536,Normal
2015-12-29 11:55:28,1,812.8069,Normal
2015-12-29 11:55:29,1,812.7283,Normal
2015-12-29 11:55:30,1,812.6106,Normal
2015-12-29 11:55:31,1,812.6498,Normal
2015-12-29 11:55:32,1,813.0031,Normal
2015-12-29 11:55:33,1,812.6498,Normal
2015-12-29 11:55:34,1,812.9639,Normal
2015-12-29 11:55:35,1,812.9246,Normal
2015-12-29 11:55:36,1,812.5321,Normal
2015-12-29 11:55:37,1,812.5714,Normal
2015-12-29 11:55:38,1,812.4536,Normal
2015-12-29 11:55:39,1,812.3358,Normal
2015-12-29 11:55:40,1,812.4143,Normal
2015-12-29 11:55:41,1,812.3358,Normal
2015-12-29 11:55:42,1,812.5321,Normal
2015-12-29 11:55:43,1,812.5321,Normal
2015-12-29 11:55:44,1,812.4536,Normal
2015-12-29 11:55:45,1,813.0031,Normal
2015-12-29 11:55:46,1,812.7283,Normal
2015-12-29 11:55:47,1,812.2181,Normal
2015-12-29 11:55:48,1,812.4143,Normal
2015-12-29 11:55:49,1,812.3358,Normal
2015-12-29 11:55:50,1,812.3358,Normal
2015-12-29 11:55:51,1,812.2573,Normal
2015-12-29 11:55:52,1,812.5321,Normal
2015-12-29 11:55:53,1,812.5321,Normal
2015-12-29 11:55:54,1,812.3358,Normal
2015-12-29 11:55:55,1,812.4536,Normal
2015-12-29 11:55:56,1,812.8069,Normal
2015-12-29 11:55:57,1,812.6498,Normal
2015-12-29 11:55:58,1,812.5714,Normal
2015-12-29 11:55:59,1,812.5714,Normal
2015-12-29 11:56:00,1,812.5714,Normal
2015-12-29 11:56:01,1,812.4143,Normal
2015-12-29 11:56:02,1,812.7283,Normal
2015-12-29 11:56:03,1,812.5321,Normal
2015-12-29 11:56:04,1,812.3358,Normal
2015-12-29 11:56:05,1,812.5321,Normal
2015-12-29 11:56:06,1,812.4143,Normal
2015-12-29 11:56:07,1,812.4143,Normal
2015-12-29 11:56:08,1,812.7283,Normal
2015-12-29 11:56:09,1,812.9639,Normal
2015-12-29 11:56:10,1,812.5714,Normal
2015-12-29 11:56:11,1,812.3358,Normal
2015-12-29 11:56:12,1,812.5321,Normal
2015-12-29 11:56:13,1,812.6498,Normal
2015-12-29 11:56:14,1,812.6498,Normal
2015-12-29 11:56:15,1,812.4536,Normal
2015-12-29 11:56:16,1,812.4536,Normal
2015-12-29 11:56:17,1,812.5321,Normal
2015-12-29 11:56:18,1,812.6498,Normal
2015-12-29 11:56:19,1,812.5714,Normal
2015-12-29 11:56:20,1,812.6106,Normal
2015-12-29 11:56:21,1,812.2573,Normal
2015-12-29 11:56:22,1,812.3751,Normal
2015-12-29 11:56:23,1,812.3751,Normal
2015-12-29 11:56:24,1,812.6498,Normal
2015-12-29 11:56:25,1,812.3751,Normal
2015-12-29 11:56:26,1,812.2573,Normal
2015-12-29 11:56:27,1,812.2573,Normal
2015-12-29 11:56:28,1,812.1788,Normal
2015-12-29 11:56:29,1,811.9433,Normal
2015-12-29 11:56:30,1,811.6293,Normal
2015-12-29 11:56:31,1,811.6685,Normal
2015-12-29 11:56:32,1,811.747,Normal
2015-12-29 11:56:33,1,811.6685,Normal
2015-12-29 11:56:34,1,811.8648,Normal
2015-12-29 11:56:35,1,811.9825,Normal
2015-12-29 11:56:36,1,812.2181,Normal
2015-12-29 11:56:37,1,811.8256,Normal
2015-12-29 11:56:38,1,811.8648,Normal
2015-12-29 11:56:39,1,812.0218,Normal
2015-12-29 11:56:40,1,812.3751,Normal
2015-12-29 11:56:41,1,812.3751,Normal
2015-12-29 11:56:42,1,812.3358,Normal
2015-12-29 11:56:43,1,812.2573,Normal
2015-12-29 11:56:44,1,812.5714,Normal
2015-12-29 11:56:45,1,812.5714,Normal
2015-12-29 11:56:46,1,812.7676,Normal
2015-12-29 11:56:47,1,812.5714,Normal
2015-12-29 11:56:48,1,812.8461,Normal
2015-12-29 11:56:49,1,812.6498,Normal
2015-12-29 11:56:50,1,812.5714,Normal
2015-12-29 11:56:51,1,812.3751,Normal
2015-12-29 11:56:52,1,812.3751,Normal
2015-12-29 11:56:53,1,812.5714,Normal
2015-12-29 11:56:54,1,812.8069,Normal
2015-12-29 11:56:55,1,812.6106,Normal
2015-12-29 11:56:56,1,812.3358,Normal
2015-12-29 11:56:57,1,812.2573,Normal
2015-12-29 11:56:58,1,812.1788,Normal
2015-12-29 11:56:59,1,812.5321,Normal
2015-12-29 11:57:00,1,812.4143,Normal
2015-12-29 11:57:01,1,812.5714,Normal
2015-12-29 11:57:02,1,812.6498,Normal
2015-12-29 11:57:03,1,812.8461,Normal
2015-12-29 11:57:04,1,812.5714,Normal
2015-12-29 11:57:05,1,812.4143,Normal
2015-12-29 11:57:06,1,812.3751,Normal
2015-12-29 11:57:07,1,812.6106,Normal
2015-12-29 11:57:08,1,812.5714,Normal
2015-12-29 11:57:09,1,812.6498,Normal
2015-12-29 11:57:10,1,812.9246,Normal
2015-12-29 11:57:11,1,812.9246,Normal
2015-12-29 11:57:12,1,813.0424,Normal
2015-12-29 11:57:13,1,813.0031,Normal
2015-12-29 11:57:14,1,813.1602,Normal
2015-12-29 11:57:15,1,813.3171,Normal
2015-12-29 11:57:16,1,813.1994,Normal
2015-12-29 11:57:17,1,813.1602,Normal
2015-12-29 11:57:18,1,813.3956,Normal
2015-12-29 11:57:19,1,813.1209,Normal
2015-12-29 11:57:20,1,812.9639,Normal
2015-12-29 11:57:21,1,813.0424,Normal
2015-12-29 11:57:22,1,813.3171,Normal
2015-12-29 11:57:23,1,812.9639,Normal
2015-12-29 11:57:24,1,813.1209,Normal
2015-12-29 11:57:25,1,813.1994,Attack
2015-12-29 11:57:26,1,812.6498,Attack
2015-12-29 11:57:27,1,812.3751,Attack
2015-12-29 11:57:28,1,812.3358,Attack
2015-12-29 11:57:29,1,812.8461,Attack
2015-12-29 11:57:30,1,812.2573,Attack
2015-12-29 11:57:31,1,812.4143,Attack
2015-12-29 11:57:32,1,812.3751,Attack
2015-12-29 11:57:33,1,812.5321,Attack
2015-12-29 11:57:34,1,812.5321,Attack
2015-12-29 11:57:35,1,812.7676,Attack
2015-12-29 11:57:36,1,812.7283,Attack
2015-12-29 11:57:37,1,812.6106,Attack
2015-12-29 11:57:38,1,812.6106,Attack
2015-12-29 11:57:39,1,812.5714,Attack
2015-12-29 11:57:40,1,812.4143,Attack
2015-12-29 11:57:41,1,812.3358,Attack
2015-12-29 11:57:42,1,812.4536,Attack
2015-12-29 11:57:43,1,812.3358,Attack
2015-12-29 11:57:44,1,812.0218,Attack
2015-12-29 11:57:45,1,812.1788,Attack
2015-12-29 11:57:46,1,812.061,Attack
2015-12-29 11:57:47,1,812.1788,Attack
2015-12-29 11:57:48,1,812.3751,Attack
2015-12-29 11:57:49,1,812.4536,Attack
2015-12-29 11:57:50,1,812.4536,Attack
2015-12-29 11:57:51,1,812.3358,Attack
2015-12-29 11:57:52,1,812.2573,Attack
2015-12-29 11:57:53,1,811.9433,Attack
2015-12-29 11:57:54,1,811.7863,Attack
2015-12-29 11:57:55,1,811.59,Attack
2015-12-29 11:57:56,1,811.9825,Attack
2015-12-29 11:57:57,1,812.1396,Attack
2015-12-29 11:57:58,1,812.2181,Attack
2015-12-29 11:57:59,1,812.2181,Attack
2015-12-29 11:58:00,1,811.9825,Attack
2015-12-29 11:58:01,1,811.9825,Attack
2015-12-29 11:58:02,1,811.8256,Attack
2015-12-29 11:58:03,1,811.7863,Attack
2015-12-29 11:58:04,1,811.59,Attack
2015-12-29 11:58:05,1,811.0797,Attack
2015-12-29 11:58:06,1,810.8835,Attack
2015-12-29 11:58:07,1,810.4124,Attack
2015-12-29 11:58:08,1,809.8629,Attack
2015-12-29 11:58:09,1,809.5881,Attack
2015-12-29 11:58:10,1,809.2349,Attack
2015-12-29 11:58:11,1,808.7245,Attack
2015-12-29 11:58:12,1,808.4498,Attack
2015-12-29 11:58:13,1,808.4498,Attack
2015-12-29 11:58:14,1,807.704,Attack
2015-12-29 11:58:15,1,806.9582,Attack
2015-12-29 11:58:16,1,806.8405,Attack
2015-12-29 11:58:17,1,805.9376,Attack
2015-12-29 11:58:18,1,805.0741,Attack
2015-12-29 11:58:19,1,804.5638,Attack
2015-12-29 11:58:20,1,804.132,Attack
2015-12-29 11:58:21,1,802.8367,Attack
2015-12-29 11:58:22,1,802.4834,Attack
2015-12-29 11:58:23,1,801.9731,Attack
2015-12-29 11:58:24,1,801.3058,Attack
2015-12-29 11:58:25,1,800.9918,Attack
2015-12-29 11:58:26,1,799.9319,Attack
2015-12-29 11:58:27,1,799.4217,Attack
2015-12-29 11:58:28,1,798.9114,Attack
2015-12-29 11:58:29,1,798.9506,Attack
2015-12-29 11:58:30,1,798.6366,Attack
2015-12-29 11:58:31,1,798.3226,Attack
2015-12-29 11:58:32,1,797.3412,Attack
2015-12-29 11:58:33,1,796.36,Attack
2015-12-29 11:58:34,1,795.3001,Attack
2015-12-29 11:58:35,1,794.9076,Attack
2015-12-29 11:58:36,1,794.5151,Attack
2015-12-29 11:58:37,1,794.1226,Attack
2015-12-29 11:58:38,1,793.4553,Attack
2015-12-29 11:58:39,1,792.1992,Attack
2015-12-29 11:58:40,1,791.6104,Attack
2015-12-29 11:58:41,1,791.1001,Attack
2015-12-29 11:58:42,1,790.9038,Attack
2015-12-29 11:58:43,1,790.1973,Attack
2015-12-29 11:58:44,1,789.7263,Attack
2015-12-29 11:58:45,1,789.2159,Attack
2015-12-29 11:58:46,1,788.9412,Attack
2015-12-29 11:58:47,1,788.3131,Attack
2015-12-29 11:58:48,1,787.3711,Attack
2015-12-29 11:58:49,1,787.0963,Attack
2015-12-29 11:58:50,1,787.0571,Attack
2015-12-29 11:58:51,1,786.5075,Attack
2015-12-29 11:58:52,1,786.1542,Attack
2015-12-29 11:58:53,1,785.6047,Attack
2015-12-29 11:58:54,1,785.2906,Attack
2015-12-29 11:58:55,1,784.9374,Attack
2015-12-29 11:58:56,1,784.4271,Attack
2015-12-29 11:58:57,1,784.0346,Attack
2015-12-29 11:58:58,1,783.6421,Attack
2015-12-29 11:58:59,1,783.0533,Attack
2015-12-29 11:59:00,1,783.0533,Attack
2015-12-29 11:59:01,1,782.386,Attack
2015-12-29 11:59:02,1,782.2682,Attack
2015-12-29 11:59:03,1,781.8364,Attack
2015-12-29 11:59:04,1,780.8943,Attack
2015-12-29 11:59:05,1,780.6196,Attack
2015-12-29 11:59:06,1,780.0701,Attack
2015-12-29 11:59:07,1,779.5205,Attack
2015-12-29 11:59:08,1,778.7355,Attack
2015-12-29 11:59:09,1,778.2252,Attack
2015-12-29 11:59:10,1,777.8326,Attack
2015-12-29 11:59:11,1,777.8326,Attack
2015-12-29 11:59:12,1,777.5186,Attack
2015-12-29 11:59:13,1,776.8513,Attack
2015-12-29 11:59:14,1,776.6943,Attack
2015-12-29 11:59:15,1,776.3803,Attack
2015-12-29 11:59:16,1,775.7523,Attack
2015-12-29 11:59:17,1,775.399,Attack
2015-12-29 11:59:18,1,774.6924,Attack
2015-12-29 11:59:19,1,774.0251,Attack
2015-12-29 11:59:20,1,773.5541,Attack
2015-12-29 11:59:21,1,773.3186,Attack
2015-12-29 11:59:22,1,772.8083,Attack
2015-12-29 11:59:23,1,772.5728,Attack
2015-12-29 11:59:24,1,772.4158,Attack
2015-12-29 11:59:25,1,772.0233,Attack
2015-12-29 11:59:26,1,771.3952,Attack
2015-12-29 11:59:27,1,770.8849,Attack
2015-12-29 11:59:28,1,770.6494,Attack
2015-12-29 11:59:29,1,770.4139,Attack
2015-12-29 11:59:30,1,769.5896,Attack
2015-12-29 11:59:31,1,768.5297,Attack
2015-12-29 11:59:32,1,767.7054,Attack
2015-12-29 11:59:33,1,766.8419,Attack
2015-12-29 11:59:34,1,766.0568,Attack
2015-12-29 11:59:35,1,765.2718,Attack
2015-12-29 11:59:36,1,765.154,Attack
2015-12-29 11:59:37,1,764.4867,Attack
2015-12-29 11:59:38,1,763.7802,Attack
2015-12-29 11:59:39,1,762.9166,Attack
2015-12-29 11:59:40,1,762.4063,Attack
2015-12-29 11:59:41,1,761.6213,Attack
2015-12-29 11:59:42,1,761.4642,Attack
2015-12-29 11:59:43,1,761.4642,Attack
2015-12-29 11:59:44,1,761.4642,Attack
2015-12-29 11:59:45,1,761.0325,Attack
2015-12-29 11:59:46,1,761.0325,Attack
2015-12-29 11:59:47,1,760.9932,Attack
2015-12-29 11:59:48,1,760.954,Attack
2015-12-29 11:59:49,1,760.4044,Attack
2015-12-29 11:59:50,1,759.7764,Attack
2015-12-29 11:59:51,1,758.8736,Attack
2015-12-29 11:59:52,1,758.4418,Attack
2015-12-29 11:59:53,1,758.0885,Attack
2015-12-29 11:59:54,1,757.7352,Attack
2015-12-29 11:59:55,1,757.3035,Attack
2015-12-29 11:59:56,1,756.5184,Attack
2015-12-29 11:59:57,1,756.0474,Attack
2015-12-29 11:59:58,1,755.4979,Attack
2015-12-29 11:59:59,1,755.3408,Attack
2015-12-29 12:00:00,1,754.752,Attack
2015-12-29 12:00:01,1,754.4772,Attack
2015-12-29 12:00:02,1,753.7314,Attack
2015-12-29 12:00:03,1,753.1819,Attack
2015-12-29 12:00:04,1,752.2006,Attack
2015-12-29 12:00:05,1,751.4155,Attack
2015-12-29 12:00:06,1,751.0623,Attack
2015-12-29 12:00:07,1,750.9445,Attack
2015-12-29 12:00:08,1,750.4342,Attack
2015-12-29 12:00:09,1,750.4735,Attack
2015-12-29 12:00:10,1,749.6492,Attack
2015-12-29 12:00:11,1,749.2959,Attack
2015-12-29 12:00:12,1,748.7071,Attack
2015-12-29 12:00:13,1,748.4323,Attack
2015-12-29 12:00:14,1,748.0398,Attack
2015-12-29 12:00:15,1,747.294,Attack
2015-12-29 12:00:16,1,746.9015,Attack
2015-12-29 12:00:17,1,746.6267,Attack
2015-12-29 12:00:18,1,745.8417,Attack
2015-12-29 12:00:19,1,745.1351,Attack
2015-12-29 12:00:20,1,744.6641,Attack
2015-12-29 12:00:21,1,744.35,Attack
2015-12-29 12:00:22,1,743.9968,Attack
2015-12-29 12:00:23,1,743.3295,Attack
2015-12-29 12:00:24,1,742.937,Attack
2015-12-29 12:00:25,1,742.5052,Attack
2015-12-29 12:00:26,1,741.5631,Attack
2015-12-29 12:00:27,1,741.0135,Attack
2015-12-29 12:00:28,1,740.4641,Attack
2015-12-29 12:00:29,1,740.4641,Attack
2015-12-29 12:00:30,1,740.1108,Attack
2015-12-29 12:00:31,1,739.4435,Attack
